lat,long,plot_id,month,year,great_huki_year,assess_date,removal,non-removal,av,as,gs,o,bp,cr,caul,ce,chon,cm,dc,da,ds,dict,gc,gp,gr,hal,hh,hyd,hyp,lc,lyng,lau,neo,pad,spy,uf,rock,sand,sand_depth_mean
21.28059,-157.73118,P0574,3,2025,,2025-03-01,ae,,2,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,
21.28068,-157.72973,P0604,6,2025,2010,2025-06-10,h,,0,35,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,30,30,
21.28077,-157.72867,P0350,8,2025,,2025-08-23,h,,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,18,324,3.764705882
21.28077,-157.73002,P0209,6,2025,2011,2025-06-10,h,,0,40,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,25,25,
21.28086,-157.72848,P0661,7,2025,2010,2025-07-15,h,,0,27,0,0,0,0,15,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,10,1,0,0,18,0,22,93,2.321428571
21.28086,-157.72867,P0663,8,2025,,2025-08-23,h,,0,14,3,0,0,0,14,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,24,0,0,1,1,0,39,126,3.5
21.28086,-157.72877,P0664,4,2025,,2025-04-23,h,,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,20,
21.28086,-157.73031,P0074,4,2025,,2025-04-23,h,,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,20,
21.28086,-157.73041,P0284,4,2025,2010,2025-04-23,h,,0,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,30,20,
21.28086,-157.73137,P0679,4,2025,2010,2025-04-19,a,,0,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,5,0,0,0,15,0,40,10,
21.28086,-157.73147,P0303,4,2025,2010,2025-04-05,h,,0,35,5,0,0,0,4,0,0,0,0,2,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,35,20,
21.28095,-157.72848,P0049,7,2025,2010,2025-07-15,h,,0,30,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,28,122,2.935483871
21.28095,-157.72964,P0026,3,2025,2010,2025-03-01,h,,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,30,0,0,10,20,0,25,15,
21.28095,-157.73041,P0271,4,2025,2010,2025-04-23,h,,0,60,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,3,0,0,0,0,5,0,0,15,5,
21.28095,-157.73137,P0706,4,2025,2010,2025-04-19,e,,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,10,0,40,10,
21.28095,-157.73147,P0707,4,2025,,2025-04-05,h,,0,35,10,0,0,0,5,0,0,0,0,2,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,35,15,
21.28104,-157.72867,P0722,4,2025,,2025-04-23,h,,0,20,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,30,
21.28104,-157.72877,P0723,4,2025,,2025-04-23,h,,0,30,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,30,30,
21.28104,-157.72964,P0726,3,2025,2010,2025-03-01,h,,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,10,0,10,40,
21.28104,-157.73089,P0732,2,2025,2011,2025-02-18,h,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,30,20,
21.28104,-157.73099,P0733,2,2025,2011,2025-02-18,h,,0,10,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,30,10,
21.28104,-157.73108,P0734,3,2025,2010,2025-03-25,h,,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,0,0,0,0,0,0,0,20,30,
21.28104,-157.73118,P0228,3,2025,2010,2025-03-25,h,,0,10,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,
21.28113,-157.7305,P0750,7,2025,2010,2025-07-15,h,,0,25,29,0,0,0,14,0,4,0,0,3,5,0,0,0,0,0,0,0,3,0,0,6,0,0,17,0,30,65,4.909090909
21.28113,-157.73099,P0755,2,2025,2011,2025-02-18,h,,0,20,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,20,30,
21.28077,-157.7306,P0641,8,2025,2010,2025-08-23,h,,0,35,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,1,0,40,3,2.333333333
21.28086,-157.72877,P0664,6,2025,,2025-06-11,h,,1,34,3,0,0,0,1,0,3,0,0,3,2,0,0,0,0,1,0,0,2,0,17,0,0,5,5,0,28,21,
21.28104,-157.73128,P0229,2,2025,2010,2025-02-18,ae,,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,45,0,
21.28113,-157.73118,P0756,8,2025,2010,2025-08-23,h,,0,23,3,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,7,0,49,3,2.333333333
21.28113,-157.73147,P0759,2,2025,,2025-02-21,e,,10,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,40,0,0,0,1,0,20,20,
21.28149,-157.73031,P0039,2,2025,,2025-02-17,h,,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,20,40,
21.28059,-157.72935,P0145,1,2025,,2025-01-06,h,,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,30,0,0,0,0,20,0,0,0,15,0,25,25,
21.28068,-157.72983,P0308,1,2025,2010,2025-01-04,h,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,30,0,0,0,5,0,20,40,
21.28068,-157.72993,P0309,1,2025,2011,2025-01-04,h,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,30,0,0,0,10,0,25,25,
21.28077,-157.72906,P0203,5,2025,,2025-05-24,h,,0,25,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,20,
21.28077,-157.72983,P0638,1,2025,2010,2025-01-04,h,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,25,0,0,0,8,0,30,40,
21.28086,-157.72906,P0204,5,2025,,2025-05-24,h,,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,35,35,
21.28104,-157.72896,P0072,6,2025,,2025-06-07,h,,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,40,20,
21.28104,-157.7307,P0730,4,2025,2010,2025-04-19,h,,0,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,20,
21.28104,-157.73079,P0731,3,2025,2011,2025-03-25,h,,5,20,15,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,25,20,
21.28113,-157.7307,P0752,4,2025,2010,2025-04-23,h,,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,25,25,
21.28113,-157.73108,P0287,5,2025,2010,2025-05-10,h,,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,25,
21.28122,-157.73079,P0777,3,2025,2011,2025-03-25,c,,2,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,40,40,
21.28122,-157.73089,P0202,3,2025,2011,2025-03-25,h,,3,10,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,20,50,
21.28122,-157.73137,P0163,6,2025,2010,2025-06-26,h,,0,25,5,0,0,0,16,0,2,0,0,3,0,0,0,0,0,0,0,0,23,0,24,3,0,0,15,0,27,18,2
21.28131,-157.73089,P0262,3,2025,,2025-03-19,h,,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,5,0,0,20,0,30,30,
21.28158,-157.73224,P0369,8,2025,,2025-08-09,h,,2,28,8,0,0,0,26,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,38,2,0,0,8,0,40,57,2.352941176
